start_date,event_type,venue,latitude,longitude
2021-09-29T09:00-0700,utdoor-recreation,Japanese Tea Garden,37.7701915,-122.4701725
2022-09-04T20:00-0700,music,Great American Music Hall,37.7848325,-122.418809
2022-09-04T19:30-0700,medy,Cobb's Comedy Club,37.802989,-122.4143902
2022-04-05T11:00-0700,he-arts,Oakland Museum of California,37.7986167,-122.264194
2022-09-04T21:00-0700,j-parties,DNA Lounge,37.7711031,-122.4126145
2022-09-04T14:00-0700,music,The Midway,37.7494472,-122.3860183
2022-05-31T08:00-0700,xperiences,Yerba Buena Neighborhood,37.7749295,-122.4194155
2022-09-04T19:30-0700,medy,Cobb's Comedy Club,37.802989,-122.4143902
2022-09-04T22:00-0700,music,The New Parish,37.8078923,-122.2727873
2022-09-04T21:00-0700,music,Monarch,37.7809743,-122.4084128
2022-09-04T15:00-0700,music,Zeitgeist ,37.770028,-122.422098
2022-09-04T22:00-0700,music,Crybaby,,
2022-09-04T16:00-0700,music,Mike Hess Brewing,,
2022-09-04T21:00-0700,music,Moe's Alley,36.9877657,-121.9829016
2022-09-04T22:00-0700,music,F8sf,,
2022-09-04T20:00-0700,music,Bottom Of The Hill,37.7649597,-122.3964408
2022-09-04T11:00-0700,food-drink,BiteUnite,,
2022-09-04T14:00-0700,j-parties,Graton Resort & Casino,,
2022-09-04T15:00-0700,iety,El Rio,37.7468046,-122.4194395
2022-09-04T10:30-0700,festival,Oakland City Hall,,
2022-09-04T18:00-0700,music,Rio Nido Roadhouse,38.5204891,-122.9785507
2022-09-04T19:00-0700,music,Make-Out Room,37.7552647,-122.4193588
2022-09-04T19:00-0700,medy,San Jose Improv,37.3356047,-121.8883856
2022-09-04T20:00-0700,music,Make-Out Room,37.7552647,-122.4193588
2022-09-04T22:00-0700,j-parties,Public Works,37.7688759,-122.4194268
2022-09-04T11:00-0700,music,Starline Social Club,,
2022-09-04T18:00-0700,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2022-09-04T19:00-0700,heatre-performing-arts,Golden Gate Theatre,37.7825715,-122.4110742
2022-09-04T16:00-0700,music,Thee Parkside,37.7651653,-122.3998925
2022-09-04T10:00-0700,lecture-education,Contemporary Jewish Museum,37.7858572,-122.4038531
2022-09-04T11:00-0700,heatre-performing-arts,Balboa Theater,37.7760419,-122.498063
2022-09-04T13:30-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-04T20:00-0700,music,Ivy Room,37.890476,-122.299261
2022-09-04T21:00-0700,music,Tupelo,37.7992702,-122.4075249
2022-09-04T21:00-0700,music,The Knockout,37.7451489,-122.4199626
2022-06-11T10:00-0700,he-arts,SF Public Library Main Branch,37.7791156,-122.4157661
2022-09-04T04:00-0700,j-parties,The Lone Star Saloon,37.77216749999999,-122.4108778
2022-09-04T14:00-0700,,ODC Theater,37.7633809,-122.4164197
2022-07-01T20:00-0700,he-arts,Hammer Theatre Center,37.3337172,-121.8864592
2022-09-04T12:00-0700,xperiences,Kapwa Gardens,,
2022-09-04T14:00-0700,heatre-performing-arts,Jerry Garcia Amphitheater,37.7204093,-122.4149975
2022-09-04T16:00-0700,music,The Bistro,,
2022-09-04T19:00-0700,music,Black Cat,37.783838,-122.4144901
2022-09-04T11:00-0700,food-drink,Sports Basement (Berkeley),37.8596569,-122.2686676
2022-09-04T11:00-0700,festival,Casa de Cultura - Brasarte,37.8703085,-122.2921038
2022-09-04T17:30-0700,music,924 Gilman,37.879658,-122.2993498
2022-09-01T12:00-0700,festival,Monterey County Fairgrounds,36.5941171,-121.8656382
2022-09-04T13:00-0700,ports,SAP Center,37.3322405,-121.9016508
2022-09-04T15:00-0700,music,Smiley's Schooner Saloon,37.9101928,-122.6851436
2022-09-04T15:00-0700,j-parties,Retro Junkie,,
2022-09-04T17:00-0700,film,West Wind Drive-in (Both Locations),,
2022-09-04T21:30-0700,music,LOVE + PROPAGANDA,37.7888105,-122.4065967
2022-09-04T13:00-0700,heatre-performing-arts,The Village at Corte Madera,,
2022-09-04T14:00-0700,j-parties,Del Mar,,
2022-09-04T14:00-0700,food-drink,The Hibernia Bank Building,,
2022-09-04T15:00-0700,music,Winters Tavern,,
2022-09-04T18:00-0700,music,Eli's Mile High Club,37.8257757,-122.2696356
2022-09-04T20:00-0700,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2022-09-04T20:00-0700,music,Cornerstone,37.8663423,-122.2671777
2022-09-04T20:00-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-09-04T20:00-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-09-04T20:00-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-04T20:00-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-04T20:00-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-04T20:00-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-04T20:00-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-04T20:00-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-04T22:00-0700,j-parties,Origin SF,37.7838889,-122.432524
2022-08-19T19:30-0700,heatre-performing-arts,Mountain View Center for the Performing Arts,37.3901287,-122.0822354
2022-09-04T09:00-0700,iety,Salesforce Park,,
2022-09-04T13:00-0700,igital-events,DECANTsf,,
2022-09-04T13:05-0700,ports,Oracle Park,,
2022-09-04T14:00-0700,heatre-performing-arts,Aurora Theatre,37.8711794,-122.2690071
2022-09-04T14:00-0700,utdoor-recreation,Ashby BART station,,
2022-09-04T15:30-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-04T16:00-0700,utdoor-recreation,The Center SF,37.774623,-122.4308296
2022-09-04T18:15-0700,ports,PayPal Park,,
2022-09-04T19:00-0700,heatre-performing-arts,Sanborn County Park in Saratoga,,
2022-02-10T09:00-0800,he-arts,1 Grant Ave,37.7870125,-122.4051806
2022-09-05T17:30-0700,music,Shoreline Amphitheatre,37.4268042,-122.0806179
2022-09-05T20:00-0700,music,The Chapel,37.760565,-122.421188
2022-09-05T20:00-0700,music,The Independent,37.7755362,-122.4376556
2022-09-05T11:00-0700,music,"3rd St. & Martin Luther King Jr. Way, Oakland",,
2022-09-05T20:00-0700,music,Great American Music Hall,37.7848325,-122.418809
2022-09-02T10:00-0700,utdoor-recreation,SF Bay Area,,
2022-04-15T10:00-0700,he-arts,SFMOMA,37.7859072,-122.4008003
2021-09-29T09:00-0700,utdoor-recreation,Japanese Tea Garden,37.7701915,-122.4701725
2022-09-05T20:00-0700,music,Rickshaw Stop,37.7760033,-122.4204681
2022-04-05T11:00-0700,he-arts,Oakland Museum of California,37.7986167,-122.264194
2022-09-05T20:00-0700,music,The Midway,37.7494472,-122.3860183
2022-05-31T08:00-0700,xperiences,Yerba Buena Neighborhood,37.7749295,-122.4194155
2022-09-05T20:00-0700,music,Felton Music Hall,,
2022-09-05T18:00-0700,music,Hopmonk Tavern - Sonoma,38.28864859999999,-122.4587966
2022-09-05T19:30-0700,music,Charles Krug Winery,,
2022-09-05T20:00-0700,music,DNA Lounge,37.7711031,-122.4126145
2022-09-05T20:00-0700,iety,DNA Lounge,37.7711031,-122.4126145
2022-09-05T15:00-0700,iety,El Rio,37.7468046,-122.4194395
2022-09-05T13:00-0700,j-parties,Rio Nido Roadhouse,38.5204891,-122.9785507
2022-09-05T16:00-0700,music,Charles Krug Winery,,
2022-09-05T19:30-0700,music,Yoshi's Oakland,37.796237,-122.2785532
2022-09-05T20:00-0700,music,Thee Parkside,37.7651653,-122.3998925
2022-09-05T21:00-0700,music,Tupelo,37.7992702,-122.4075249
2022-09-05T18:30-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-05T18:40-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-05T20:00-0700,music,Ivy Room,37.890476,-122.299261
2022-09-05T20:35-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-05T21:10-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-05T22:00-0700,music,Temple,37.7879716,-122.3972152
2022-06-11T10:00-0700,he-arts,SF Public Library Main Branch,37.7791156,-122.4157661
2022-09-05T14:00-0700,heatre-performing-arts,Jerry Garcia Amphitheater,37.7204093,-122.4149975
2022-09-05T19:00-0700,music,The Knockout,37.7451489,-122.4199626
2022-09-05T21:00-0700,music,The Knockout,37.7451489,-122.4199626
2022-07-01T20:00-0700,he-arts,Hammer Theatre Center,37.3337172,-121.8864592
2022-09-05T14:00-0700,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2022-09-05T21:30-0700,j-parties,DNA Lounge,37.7711031,-122.4126145
2022-09-05T19:00-0700,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2022-09-01T12:00-0700,festival,Monterey County Fairgrounds,36.5941171,-121.8656382
2022-09-05T20:00-0700,j-parties,Powerhouse,37.7730651,-122.4121056
2022-09-05T11:00-0700,festival,Marin,,
2022-09-05T13:00-0700,music,Music Concourse,,
2022-09-05T19:00-0700,music,Eli's Mile High Club,37.8257757,-122.2696356
2022-09-05T20:05-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-09-05T20:05-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-09-05T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T22:30-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T22:45-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-09-05T22:55-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T23:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-05T23:10-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-08-19T19:30-0700,heatre-performing-arts,Mountain View Center for the Performing Arts,37.3901287,-122.0822354
2022-09-05T16:30-0700,lgbtq,The San Mateo County Pride Center,,
2022-09-05T18:00-0700,ports,PayPal Park,,
2022-09-05T18:00-0700,lgbtq,San Francisco AIDS Foundation,,
2022-09-05T19:00-0700,utdoor-recreation,The Center SF,37.774623,-122.4308296
2022-09-05T19:00-0700,lgbtq,San Francisco AIDS Foundation,,
2022-09-06T20:00-0700,music,The Independent,37.7755362,-122.4376556
2022-09-06T20:00-0700,music,The Chapel,37.760565,-122.421188
2022-09-06T20:00-0700,music,The Knockout,37.7451489,-122.4199626
2022-09-06T19:00-0700,music,The Ritz,37.33002740000001,-121.8856819
2022-09-02T10:00-0700,utdoor-recreation,SF Bay Area,,
2022-09-06T18:30-0700,literature,Green Apple Books and Music,37.7832492,-122.4647205
2021-09-29T09:00-0700,utdoor-recreation,Japanese Tea Garden,37.7701915,-122.4701725
2022-04-05T11:00-0700,he-arts,Oakland Museum of California,37.7986167,-122.264194
2022-09-06T19:30-0700,music,The Mountain Winery,37.2601641,-122.0647267
2022-05-31T08:00-0700,xperiences,Yerba Buena Neighborhood,37.7749295,-122.4194155
2022-09-06T20:00-0700,music,Bottom Of The Hill,37.7649597,-122.3964408
2022-09-06T19:30-0700,music,Yoshi's Oakland,37.796237,-122.2785532
2022-09-06T18:40-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-06T18:45-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-06T20:50-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-06T21:15-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-06T18:00-0700,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2022-09-06T21:30-0700,music,Make-Out Room,37.7552647,-122.4193588
2022-09-06T19:00-0700,heatre-performing-arts,Golden Gate Theatre,37.7825715,-122.4110742
2022-09-06T20:00-0700,music,Cornerstone,37.8663423,-122.2671777
2022-09-06T18:00-0700,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2022-09-06T18:30-0700,literature,Green Apple Books on the Park,,
2022-09-06T19:00-0700,music,The Bistro,,
2022-09-06T19:30-0700,heatre-performing-arts,Balboa Theater,37.7760419,-122.498063
2022-06-11T10:00-0700,he-arts,SF Public Library Main Branch,37.7791156,-122.4157661
2022-09-06T10:00-0700,he-arts,Hosfelt Gallery,37.7661899,-122.4070392
2022-09-06T19:30-0700,music,Sofar Sounds - Secret Location,,
2022-09-06T21:00-0700,music,Tupelo,37.7992702,-122.4075249
2022-07-01T20:00-0700,he-arts,Hammer Theatre Center,37.3337172,-121.8864592
2022-09-06T18:00-0700,igital-events,Manny's,,
2022-09-06T18:00-0700,lgbtq,San Francisco AIDS Foundation,,
2022-09-06T18:00-0700,literature,City Lights ONLINE,,
2022-09-06T19:00-0700,heatre-performing-arts,Aurora Theatre,37.8711794,-122.2690071
2022-09-06T19:30-0700,music,Til,,
2022-09-06T19:30-0700,utdoor-recreation,The Center SF,37.774623,-122.4308296
2022-09-06T19:30-0700,music,Sofar Sounds - Secret Location,,
2022-09-06T19:30-0700,music,Temescal Dummy,,
2022-09-06T18:40-0700,ports,Oakland-Alameda County Coliseum,37.7503423,-122.2028058
2022-09-06T20:05-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-09-06T20:05-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-09-06T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T22:30-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T22:45-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-09-06T22:55-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T23:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-06T23:10-0700,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-08-19T19:30-0700,heatre-performing-arts,Mountain View Center for the Performing Arts,37.3901287,-122.0822354
2022-09-06T09:00-0700,iety,Salesforce Park,,
2022-09-06T09:00-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T10:00-0700,iety,Salesforce Park,,
2022-09-06T10:00-0700,heatre-performing-arts,The Village at Corte Madera,,
2022-09-06T12:00-0700,heatre-performing-arts,The Village at Corte Madera,,
2022-09-06T13:00-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T14:15-0700,heatre-performing-arts,The Village at Corte Madera,,
2022-09-06T14:30-0700,lgbtq,San Francisco AIDS Foundation,,
2022-09-06T16:00-0700,lgbtq,San Francisco AIDS Foundation,,
2022-09-06T16:30-0700,iety,Salesforce Park,,
2022-09-06T16:45-0700,heatre-performing-arts,The Village at Corte Madera,,
2022-09-06T18:00-0700,lgbtq,The San Mateo County Pride Center,,
2022-09-06T18:00-0700,heatre-performing-arts,The Marsh - San Francisco,37.7558531,-122.4212321
2022-09-06T18:00-0700,lgbtq,San Francisco AIDS Foundation,,
2022-09-06T18:45-0700,heatre-performing-arts,The Village at Corte Madera,,
2022-09-06T19:00-0700,music,Twin Oaks Roadhouse,,
2022-09-06T19:30-0700,music,Sofar Sounds - Secret Location,,
2022-09-06T21:30-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T22:15-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T22:15-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T22:30-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T22:30-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T22:30-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T22:30-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T22:30-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T23:00-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-06T23:30-0700,lecture-education,San Francisco Public Library,37.7789562,-122.4158888
2022-09-07T17:30-0700,music,Greek Theatre,37.8755274,-122.2568119
2022-09-07T20:00-0700,music,The Chapel,37.760565,-122.421188
2022-09-07T19:00-0700,music,The UC Theatre,37.8718207,-122.2697649
2022-09-07T20:00-0700,music,The Warfield,37.7827039,-122.4103578
2022-09-07T19:00-0700,music,Freight & Salvage,37.8706997,-122.2695537
2022-09-02T10:00-0700,utdoor-recreation,SF Bay Area,,
2022-09-07T20:00-0700,medy,Cobb's Comedy Club,37.802989,-122.4143902
2021-09-29T09:00-0700,utdoor-recreation,Japanese Tea Garden,37.7701915,-122.4701725
2022-09-07T20:00-0700,music,The Independent,37.7755362,-122.4376556
2022-04-05T11:00-0700,he-arts,Oakland Museum of California,37.7986167,-122.264194
2022-09-07T21:00-0700,music,The Knockout,37.7451489,-122.4199626
2022-09-07T19:30-0700,music,The Mountain Winery,37.2601641,-122.0647267
2022-05-31T08:00-0700,xperiences,Yerba Buena Neighborhood,37.7749295,-122.4194155
2022-09-07T19:00-0700,music,Cornerstone,37.8663423,-122.2671777
2022-09-07T18:30-0700,music,Starline Social Club,,
2022-09-07T20:00-0700,medy,Punch Line San Francisco,37.795486,-122.4001359
2022-09-07T20:00-0700,music,Bottom Of The Hill,37.7649597,-122.3964408
2022-09-07T19:00-0700,music,The Ritz,37.33002740000001,-121.8856819
2022-09-07T18:30-0700,music,SFJAZZ Center,37.7764466,-122.4215079
2022-09-07T20:00-0700,music,Memorial Auditorium,38.5788426,-121.4857235
2022-09-07T18:40-0700,film,Roxie Theater,37.7647103,-122.4224081
2022-09-07T19:00-0700,music,Make-Out Room,37.7552647,-122.4193588
2022-09-07T20:00-0700,iety,El Rio,37.7468046,-122.4194395
2022-09-07T21:30-0700,music,Make-Out Room,37.7552647,-122.4193588
2022-09-07T22:00-0700,j-parties,Record Bar SF,,
2022-09-07T19:00-0700,heatre-performing-arts,Golden Gate Theatre,37.7825715,-122.4110742
2022-09-07T19:30-0700,music,Yoshi's Oakland,37.796237,-122.2785532
2022-09-07T21:00-0700,music,Tupelo,37.7992702,-122.4075249
2022-09-07T21:00-0700,music,F8sf,,
2022-09-07T19:30-0700,heatre-performing-arts,Balboa Theater,37.7760419,-122.498063
2022-06-11T10:00-0700,he-arts,SF Public Library Main Branch,37.7791156,-122.4157661
2022-09-07T10:30-0700,lgbtq,GLBT History Museum,37.7608609,-122.4356584
2022-09-07T18:00-0700,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2022-09-07T19:00-0700,he-arts,PianoFight,37.7839092,-122.4106652
2022-09-07T19:00-0700,he-arts,Workshop,37.7775225,-122.441467
2022-09-07T21:00-0700,j-parties,Cat Club,37.77541739999999,-122.409985
2022-07-01T20:00-0700,he-arts,Hammer Theatre Center,37.3337172,-121.8864592
2022-09-07T13:30-0700,xperiences,Kapwa Gardens,,
2022-09-07T18:00-0700,lecture-education,"War Memorial Veterans Building, SF",37.7795732,-122.42101
2022-09-07T18:30-0700,he-arts,Museum of the African Diaspora (MOAD),37.786562,-122.401361
2022-09-07T19:00-0700,heatre-performing-arts,Aurora Theatre,37.8711794,-122.2690071
2022-09-07T19:00-0700,music,Zeitgeist ,37.770028,-122.422098
2022-09-07T19:00-0700,music,Black Cat,37.783838,-122.4144901
2022-09-07T19:00-0700,music,The Bistro,,
2022-09-07T18:00-0700,music,The Blue Note,38.299695,-122.2855381
2022-09-07T19:00-0700,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2022-09-07T12:00-0700,he-arts,San Jose Museum of Art,37.3336747,-121.8900389
2022-09-07T12:37-0700,ports,Oakland-Alameda County Coliseum,37.7503423,-122.2028058
2022-09-07T18:00-0700,music,Amado's,37.7570372,-122.4215521
2022-09-07T18:30-0700,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2022-09-07T20:00-0700,medy,San Jose Improv,37.3356047,-121.8883856
2022-09-07T14:00-0700,heatre-performing-arts,The Village at Corte Madera,,
2022-09-07T16:00-0700,music,First Street Wine Company,,
2022-09-07T18:00-0700,j-parties,Casements Bar on Mission,,
2022-09-07T19:00-0700,iety,Luther Burbank Center for the Arts,38.4931764,-122.7492173
2022-09-07T19:00-0700,iety,Montalvo Arts Center,37.243876,-122.030816
2022-09-07T19:00-0700,heatre-performing-arts,The Village at Corte Madera,,
2022-09-07T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-07T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-07T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-07T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-09-07T20:05-0700,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
